data_ocorrencia,hora_ocorrencia,regiao_administrativa,tipo_crime,sexo_vitima,idade_vitima,risco
2023-01-13,22:30,21,3,1,35,8.86713485138682e-07
2023-01-31,08:15,21,3,1,59,8.86713485138682e-07
2023-01-11,06:00,21,3,1,39,8.86713485138682e-07
2023-01-09,05:30,21,3,2,35,8.86713485138682e-07
2023-01-19,03:15,21,3,1,48,8.86713485138682e-07
2023-01-28,15:30,21,3,2,56,8.86713485138682e-07
2023-01-10,23:00,21,3,1,40,8.86713485138682e-07
2023-01-30,12:30,21,3,1,35,8.86713485138682e-07
2023-01-31,15:15,21,3,1,36,8.86713485138682e-07
2023-01-23,22:45,21,3,2,55,8.86713485138682e-07
2023-01-24,07:15,21,3,1,30,8.86713485138682e-07
2023-01-25,18:00,21,3,2,37,8.86713485138682e-07
2023-01-10,11:15,21,3,1,43,8.86713485138682e-07
2023-01-30,20:15,21,3,2,48,8.86713485138682e-07
2023-01-22,10:00,21,3,2,59,8.86713485138682e-07
2023-01-24,12:00,21,3,2,34,8.86713485138682e-07
2023-01-31,13:30,21,3,2,57,8.86713485138682e-07
2023-01-09,03:00,21,3,2,56,8.86713485138682e-07
2023-01-20,00:15,21,3,2,53,8.86713485138682e-07
2023-01-05,19:00,21,3,2,31,8.86713485138682e-07
2023-01-20,17:30,21,3,2,47,8.86713485138682e-07
2023-01-28,05:00,21,3,1,59,8.86713485138682e-07
2023-01-10,13:00,21,3,2,37,8.86713485138682e-07
2023-01-24,11:45,21,3,1,43,8.86713485138682e-07
2023-01-14,18:45,21,3,1,53,8.86713485138682e-07
2023-01-31,03:45,21,4,2,45,8.86713485138682e-07
2023-01-17,03:30,21,4,1,37,8.86713485138682e-07
2023-01-20,22:15,21,4,2,29,8.86713485138682e-07
2023-01-10,17:15,21,4,2,50,8.86713485138682e-07
2023-01-17,09:30,21,4,2,52,8.86713485138682e-07
2023-01-09,16:30,21,4,2,19,8.86713485138682e-07
2023-01-14,05:00,21,4,2,39,8.86713485138682e-07
2023-01-02,23:30,21,4,2,41,8.86713485138682e-07
2023-01-26,17:45,21,4,2,41,8.86713485138682e-07
2023-01-20,01:15,21,4,1,47,8.86713485138682e-07
2023-01-16,07:15,21,4,2,57,8.86713485138682e-07
2023-01-01,03:30,21,4,2,33,8.86713485138682e-07
2023-01-22,21:15,21,4,2,47,8.86713485138682e-07
2023-01-18,20:30,21,4,2,55,8.86713485138682e-07
2023-01-09,15:30,21,4,1,25,8.86713485138682e-07
2023-01-31,19:15,21,4,1,39,8.86713485138682e-07
2023-01-05,14:45,21,4,2,15,8.86713485138682e-07
2023-01-18,13:30,21,4,1,70,8.86713485138682e-07
2023-01-01,04:15,21,4,2,54,8.86713485138682e-07
2023-01-18,17:45,21,4,1,41,8.86713485138682e-07
2023-01-01,10:15,21,4,1,16,8.86713485138682e-07
2023-01-04,00:15,21,4,2,46,8.86713485138682e-07
2023-01-13,15:45,21,4,1,26,8.86713485138682e-07
2023-01-01,17:30,21,4,2,15,8.86713485138682e-07
2023-01-03,11:00,21,4,2,27,8.86713485138682e-07
2023-01-19,10:45,21,4,2,66,8.86713485138682e-07
2023-01-02,13:30,21,4,2,50,8.86713485138682e-07
2023-01-27,06:15,21,4,2,61,8.86713485138682e-07
2023-01-13,08:30,21,4,1,50,8.86713485138682e-07
2023-01-24,11:00,21,4,2,15,8.86713485138682e-07
2023-01-06,12:00,21,4,2,29,8.86713485138682e-07
2023-01-11,18:45,21,4,2,64,8.86713485138682e-07
2023-01-24,05:45,21,4,1,21,8.86713485138682e-07
2023-01-06,22:30,21,4,1,23,8.86713485138682e-07
2023-01-30,11:15,21,4,2,48,8.86713485138682e-07
2023-01-29,01:45,21,4,2,45,8.86713485138682e-07
2023-01-28,20:30,21,4,1,31,8.86713485138682e-07
2023-01-28,02:00,21,4,1,19,8.86713485138682e-07
2023-01-23,17:15,21,4,2,44,8.86713485138682e-07
2023-01-24,10:45,21,4,2,34,8.86713485138682e-07
2023-01-18,21:15,21,4,2,46,8.86713485138682e-07
2023-01-27,08:00,21,4,1,52,8.86713485138682e-07
2023-01-09,23:45,21,4,2,50,8.86713485138682e-07
2023-01-01,12:45,21,4,2,70,8.86713485138682e-07
2023-01-15,00:15,21,4,1,30,8.86713485138682e-07
2023-01-30,14:30,21,4,2,35,8.86713485138682e-07
2023-01-11,00:15,21,4,2,32,8.86713485138682e-07
2023-01-07,03:45,21,4,1,59,8.86713485138682e-07
2023-01-02,07:30,21,4,1,41,8.86713485138682e-07
2023-01-03,06:45,21,4,2,31,8.86713485138682e-07
2023-01-15,21:15,21,4,1,19,8.86713485138682e-07
2023-01-24,03:00,21,4,2,57,8.86713485138682e-07
2023-01-19,10:30,21,4,1,26,8.86713485138682e-07
2023-01-02,01:15,21,4,1,41,8.86713485138682e-07
2023-01-12,22:45,21,4,1,67,8.86713485138682e-07
2023-01-24,05:15,21,4,1,35,8.86713485138682e-07
2023-01-21,19:15,21,4,1,33,8.86713485138682e-07
2023-01-16,09:15,21,4,1,61,8.86713485138682e-07
2023-01-30,06:15,21,4,1,58,8.86713485138682e-07
2023-01-24,06:15,21,4,1,21,8.86713485138682e-07
2023-01-10,03:15,21,4,2,59,8.86713485138682e-07
2023-01-17,12:30,21,4,1,67,8.86713485138682e-07
2023-01-12,12:45,21,4,2,32,8.86713485138682e-07
2023-01-18,08:45,21,4,1,44,8.86713485138682e-07
2023-01-08,09:00,21,4,1,52,8.86713485138682e-07
2023-01-17,22:30,21,4,2,64,8.86713485138682e-07
2023-01-12,23:15,21,4,2,30,8.86713485138682e-07
2023-01-29,09:45,21,4,1,22,8.86713485138682e-07
2023-01-29,21:00,21,4,2,48,8.86713485138682e-07
2023-01-17,16:15,21,4,1,42,8.86713485138682e-07
2023-01-14,20:15,21,4,1,38,8.86713485138682e-07
2023-01-19,04:00,21,4,1,56,8.86713485138682e-07
2023-01-22,01:00,21,5,1,18,8.86713485138682e-07
2023-01-21,09:00,21,5,1,41,8.86713485138682e-07
2023-01-10,03:15,21,5,2,30,8.86713485138682e-07
2023-01-21,22:00,21,5,1,15,8.86713485138682e-07
2023-01-01,17:45,21,5,2,40,8.86713485138682e-07
2023-01-11,20:00,21,5,2,48,8.86713485138682e-07
2023-01-29,23:45,21,5,2,46,8.86713485138682e-07
2023-01-04,23:30,21,5,2,25,8.86713485138682e-07
2023-01-30,17:45,21,5,2,26,8.86713485138682e-07
2023-01-13,14:45,21,5,1,26,8.86713485138682e-07
2023-01-08,01:00,21,5,1,33,8.86713485138682e-07
2023-01-15,07:00,21,5,2,70,8.86713485138682e-07
2023-01-08,21:30,21,5,1,33,8.86713485138682e-07
2023-01-15,03:45,21,5,1,62,8.86713485138682e-07
2023-01-23,19:15,21,5,2,41,8.86713485138682e-07
2023-01-02,07:30,21,5,1,35,8.86713485138682e-07
2023-01-17,13:45,21,5,1,22,8.86713485138682e-07
2023-01-19,17:15,21,5,2,28,8.86713485138682e-07
2023-01-16,20:15,21,5,2,42,8.86713485138682e-07
2023-01-18,17:30,21,5,2,34,8.86713485138682e-07
2023-01-26,01:15,21,5,2,38,8.86713485138682e-07
2023-01-02,01:30,21,6,1,32,8.86713485138682e-07
2023-01-05,21:00,21,6,1,60,8.86713485138682e-07
2023-01-23,18:00,21,6,2,20,8.86713485138682e-07
2023-01-18,01:00,21,6,2,45,8.86713485138682e-07
2023-01-31,14:45,21,6,1,42,8.86713485138682e-07
2023-01-13,20:45,21,6,2,66,8.86713485138682e-07
2023-01-28,21:45,21,6,2,15,8.86713485138682e-07
2023-01-12,04:00,21,6,1,53,8.86713485138682e-07
2023-01-21,08:00,21,6,1,64,8.86713485138682e-07
2023-01-18,02:00,21,6,2,30,8.86713485138682e-07
2023-01-26,08:15,21,6,1,28,8.86713485138682e-07
2023-01-25,10:30,21,6,2,18,8.86713485138682e-07
2023-01-13,17:30,21,6,2,29,8.86713485138682e-07
2023-01-29,00:45,21,6,1,63,8.86713485138682e-07
2023-01-29,14:15,21,6,1,53,8.86713485138682e-07
2023-01-31,19:15,21,6,2,63,8.86713485138682e-07
2023-01-18,01:45,21,6,1,52,8.86713485138682e-07
2023-01-15,11:15,21,6,1,62,8.86713485138682e-07
2023-01-14,21:45,21,6,1,22,8.86713485138682e-07
2023-01-06,16:45,21,6,2,27,8.86713485138682e-07
2023-01-05,09:30,21,6,2,50,8.86713485138682e-07
2023-01-22,01:15,21,6,1,30,8.86713485138682e-07
2023-01-04,01:30,21,6,1,63,8.86713485138682e-07
2023-01-02,19:45,21,6,2,30,8.86713485138682e-07
2023-01-12,11:45,21,6,1,37,8.86713485138682e-07
2023-01-09,23:15,21,6,1,57,8.86713485138682e-07
2023-01-16,19:45,21,6,2,65,8.86713485138682e-07
2023-01-05,10:30,21,6,2,20,8.86713485138682e-07
2023-01-24,07:15,21,6,1,23,8.86713485138682e-07
2023-01-05,20:00,21,6,2,32,8.86713485138682e-07
2023-01-02,20:30,21,6,2,54,8.86713485138682e-07
2023-01-16,01:45,21,6,2,24,8.86713485138682e-07
2023-01-10,02:30,21,6,2,36,8.86713485138682e-07
2023-01-08,05:30,21,6,1,33,8.86713485138682e-07
2023-01-23,03:15,21,6,2,55,8.86713485138682e-07
2023-01-11,01:00,21,6,1,58,8.86713485138682e-07
2023-01-27,00:00,21,6,2,25,8.86713485138682e-07
2023-01-08,08:15,21,6,2,43,8.86713485138682e-07
2023-01-05,17:45,21,6,1,65,8.86713485138682e-07
2023-01-04,06:45,21,6,2,43,8.86713485138682e-07
2023-01-28,20:00,21,6,1,45,8.86713485138682e-07
2023-01-27,03:15,21,6,1,29,8.86713485138682e-07
2023-01-21,10:15,21,6,2,51,8.86713485138682e-07
2023-01-02,09:45,21,6,2,17,8.86713485138682e-07
2023-01-26,18:00,21,6,1,62,8.86713485138682e-07
2023-01-11,19:00,21,6,2,70,8.86713485138682e-07
2023-01-14,05:00,21,6,1,35,8.86713485138682e-07
2023-01-22,04:30,21,6,2,63,8.86713485138682e-07
2023-01-21,12:00,21,6,2,29,8.86713485138682e-07
2023-01-15,23:45,21,6,1,28,8.86713485138682e-07
2023-01-19,07:45,21,7,1,23,8.86713485138682e-07
2023-01-06,19:15,21,7,2,67,8.86713485138682e-07
2023-01-24,11:30,21,7,1,19,8.86713485138682e-07
2023-01-24,14:00,21,7,1,57,8.86713485138682e-07
2023-01-27,03:30,21,7,2,21,8.86713485138682e-07
2023-01-10,22:15,21,7,1,34,8.86713485138682e-07
2023-01-31,18:45,21,7,1,50,8.86713485138682e-07
2023-01-21,01:30,21,7,1,64,8.86713485138682e-07
2023-01-19,02:00,21,7,1,19,8.86713485138682e-07
2023-01-30,18:45,21,8,2,18,8.86713485138682e-07
2023-01-09,01:00,21,8,1,46,8.86713485138682e-07
2023-01-07,12:45,21,8,2,56,8.86713485138682e-07
2023-01-19,04:00,21,8,1,69,8.86713485138682e-07
2023-01-17,12:00,21,8,1,39,8.86713485138682e-07
2023-01-14,10:00,21,8,2,40,8.86713485138682e-07
2023-01-21,18:30,21,8,2,53,8.86713485138682e-07
2023-01-18,05:00,21,8,1,29,8.86713485138682e-07
2023-01-05,19:15,21,8,2,65,8.86713485138682e-07
2023-01-29,13:15,21,8,1,25,8.86713485138682e-07
2023-01-04,14:15,21,8,2,61,8.86713485138682e-07
2023-01-02,06:00,21,8,2,61,8.86713485138682e-07
2023-01-13,00:30,21,8,1,58,8.86713485138682e-07
2023-01-21,17:45,21,8,2,18,8.86713485138682e-07
2023-01-21,04:45,21,8,2,34,8.86713485138682e-07
2023-01-31,12:45,21,8,1,32,8.86713485138682e-07
2023-01-08,00:30,21,8,1,64,8.86713485138682e-07
2023-01-31,12:15,21,8,1,62,8.86713485138682e-07
2023-01-12,08:45,21,8,1,50,8.86713485138682e-07
2023-01-15,09:30,21,8,1,50,8.86713485138682e-07
2023-01-13,02:15,21,8,1,50,8.86713485138682e-07
2023-01-06,17:30,21,8,2,59,8.86713485138682e-07
2023-01-20,17:45,21,8,1,44,8.86713485138682e-07
2023-01-29,05:45,21,10,2,52,8.86713485138682e-07
2023-01-14,15:45,21,10,2,51,8.86713485138682e-07
2023-01-18,11:30,21,10,2,34,8.86713485138682e-07
2023-01-05,13:15,21,10,2,17,8.86713485138682e-07
2023-01-27,14:00,21,10,2,35,8.86713485138682e-07
2023-01-27,11:45,21,10,1,17,8.86713485138682e-07
2023-01-15,12:45,21,10,2,39,8.86713485138682e-07
2023-01-03,12:45,21,10,1,25,8.86713485138682e-07
2023-01-18,01:00,21,10,1,20,8.86713485138682e-07
2023-01-26,02:45,21,10,1,54,8.86713485138682e-07
2023-01-03,13:45,21,10,2,19,8.86713485138682e-07
2023-01-05,12:00,21,10,1,59,8.86713485138682e-07
2023-01-24,05:30,21,10,2,21,8.86713485138682e-07
2023-01-12,21:00,21,10,2,21,8.86713485138682e-07
2023-01-01,08:45,21,10,1,48,8.86713485138682e-07
2023-01-12,20:30,21,10,2,64,8.86713485138682e-07
2023-01-26,08:15,21,10,2,46,8.86713485138682e-07
2023-01-20,13:45,21,10,1,35,8.86713485138682e-07
2023-01-09,04:30,21,10,1,45,8.86713485138682e-07
2023-01-08,22:15,21,10,2,23,8.86713485138682e-07
2023-01-22,20:45,21,10,2,66,8.86713485138682e-07
2023-01-29,16:45,21,10,2,18,8.86713485138682e-07
2023-01-05,20:15,21,10,1,48,8.86713485138682e-07
2023-01-01,05:30,21,10,2,42,8.86713485138682e-07
2023-01-13,20:00,21,10,2,26,8.86713485138682e-07
2023-01-05,21:15,21,10,1,53,8.86713485138682e-07
2023-01-31,11:00,21,10,2,44,8.86713485138682e-07
2023-01-18,07:45,21,10,2,64,8.86713485138682e-07
2023-01-01,08:00,21,10,2,69,8.86713485138682e-07
2023-01-05,21:00,21,10,1,66,8.86713485138682e-07
2023-01-18,04:45,21,10,2,27,8.86713485138682e-07
2023-01-03,09:30,21,10,1,69,8.86713485138682e-07
2023-01-27,00:00,21,10,1,58,8.86713485138682e-07
2023-01-07,13:45,21,10,1,24,8.86713485138682e-07
2023-01-17,21:30,21,10,2,51,8.86713485138682e-07
2023-01-18,17:15,21,10,1,60,8.86713485138682e-07
2023-01-23,12:45,21,10,1,61,8.86713485138682e-07
2023-01-03,00:15,21,11,1,64,8.86713485138682e-07
2023-01-12,05:00,21,11,2,30,8.86713485138682e-07
2023-01-26,07:30,21,11,1,59,8.86713485138682e-07
2023-01-20,06:00,21,11,1,61,8.86713485138682e-07
2023-01-02,13:45,21,11,2,37,8.86713485138682e-07
2023-01-21,23:30,21,11,2,27,8.86713485138682e-07
2023-01-20,04:00,21,11,2,15,8.86713485138682e-07
2023-01-04,22:30,21,11,2,21,8.86713485138682e-07
2023-01-17,09:15,21,11,2,59,8.86713485138682e-07
2023-01-04,02:45,21,11,2,23,8.86713485138682e-07
2023-01-31,18:30,21,11,1,42,8.86713485138682e-07
2023-01-15,20:30,21,11,2,69,8.86713485138682e-07
2023-01-12,17:45,21,11,2,68,8.86713485138682e-07
2023-01-21,05:00,21,11,2,40,8.86713485138682e-07
2023-01-11,05:30,21,11,1,51,8.86713485138682e-07
2023-01-31,05:00,21,11,2,36,8.86713485138682e-07
2023-01-09,03:00,21,11,1,31,8.86713485138682e-07
2023-01-27,01:30,21,11,1,51,8.86713485138682e-07
2023-01-06,12:15,21,11,1,44,8.86713485138682e-07
2023-01-12,04:00,21,11,1,38,8.86713485138682e-07
2023-01-19,16:30,21,11,2,37,8.86713485138682e-07
2023-01-20,13:45,21,11,2,60,8.86713485138682e-07
2023-01-16,18:45,21,11,2,29,8.86713485138682e-07
2023-01-22,09:45,21,11,2,28,8.86713485138682e-07
2023-01-15,07:15,21,11,2,52,8.86713485138682e-07
2023-01-02,22:45,21,11,2,32,8.86713485138682e-07
2023-01-02,12:30,21,11,2,38,8.86713485138682e-07
2023-01-27,02:45,21,11,2,41,8.86713485138682e-07
2023-01-12,00:00,21,11,2,67,8.86713485138682e-07
2023-01-18,17:00,21,11,1,23,8.86713485138682e-07
2023-01-06,02:15,21,11,2,51,8.86713485138682e-07
2023-01-20,09:45,21,11,1,42,8.86713485138682e-07
2023-01-04,16:30,21,11,2,17,8.86713485138682e-07
2023-01-01,23:45,21,11,1,59,8.86713485138682e-07
2023-01-30,07:00,21,11,1,27,8.86713485138682e-07
2023-01-10,16:15,21,11,1,65,8.86713485138682e-07
2023-01-24,16:30,21,11,1,20,8.86713485138682e-07
2023-01-27,02:45,21,11,1,28,8.86713485138682e-07
2023-01-02,20:00,21,11,2,43,8.86713485138682e-07
2023-01-15,07:15,21,11,2,16,8.86713485138682e-07
2023-01-18,18:30,21,11,1,39,8.86713485138682e-07
2023-01-10,04:45,21,11,2,26,8.86713485138682e-07
2023-01-04,09:15,21,11,1,44,8.86713485138682e-07
2023-01-20,05:45,21,11,1,45,8.86713485138682e-07
2023-01-18,04:30,21,11,1,26,8.86713485138682e-07
2023-01-02,12:45,21,11,2,59,8.86713485138682e-07
2023-01-06,16:15,21,11,2,68,8.86713485138682e-07
2023-01-03,01:00,21,11,1,16,8.86713485138682e-07
2023-01-23,18:00,21,11,1,58,8.86713485138682e-07
2023-01-23,20:30,21,11,1,54,8.86713485138682e-07
2023-01-17,15:30,21,11,2,16,8.86713485138682e-07
2023-01-20,07:45,21,11,1,62,8.86713485138682e-07
2023-01-27,07:00,21,11,2,34,8.86713485138682e-07
2023-01-18,00:45,21,11,1,23,8.86713485138682e-07
2023-01-05,06:15,21,11,1,16,8.86713485138682e-07
2023-01-11,05:30,22,0,1,24,7.953329717267406e-07
2023-01-23,09:00,22,0,2,17,7.953329717267406e-07
2023-01-23,17:45,22,0,2,29,7.953329717267406e-07
2023-01-25,02:45,22,0,2,28,7.953329717267406e-07
2023-01-29,09:45,22,0,2,28,7.953329717267406e-07
2023-01-02,06:00,22,0,1,27,7.953329717267406e-07
2023-01-27,14:30,22,0,1,13,7.953329717267406e-07
2023-01-04,19:00,22,0,2,15,7.953329717267406e-07
2023-01-05,17:30,22,0,2,27,7.953329717267406e-07
2023-01-23,20:00,22,0,2,25,7.953329717267406e-07
2023-01-25,23:15,22,0,1,25,7.953329717267406e-07
2023-01-03,03:15,22,1,1,31,7.953329717267406e-07
2023-01-08,13:15,22,1,2,60,7.953329717267406e-07
2023-01-02,02:00,22,1,2,18,7.953329717267406e-07
2023-01-21,08:00,22,2,2,30,7.953329717267406e-07
2023-01-21,18:45,22,2,1,22,7.953329717267406e-07
2023-01-20,21:00,22,2,2,68,7.953329717267406e-07
2023-01-03,07:00,22,2,1,28,7.953329717267406e-07
2023-01-09,12:00,22,2,2,56,7.953329717267406e-07
2023-01-14,06:45,22,2,1,23,7.953329717267406e-07
2023-01-12,13:00,22,2,1,16,7.953329717267406e-07
2023-01-16,08:45,22,3,1,45,7.953329717267406e-07
2023-01-05,00:30,22,3,1,37,7.953329717267406e-07
2023-01-22,02:30,22,3,2,33,7.953329717267406e-07
2023-01-24,02:00,22,3,2,55,7.953329717267406e-07
2023-01-15,02:45,22,3,2,30,7.953329717267406e-07
2023-01-07,12:45,22,3,2,52,7.953329717267406e-07
2023-01-08,21:15,22,3,2,47,7.953329717267406e-07
2023-01-18,02:15,22,3,1,44,7.953329717267406e-07
2023-01-10,04:15,22,3,1,55,7.953329717267406e-07
2023-01-18,06:15,22,3,2,29,7.953329717267406e-07
2023-01-26,07:00,22,3,1,46,7.953329717267406e-07
2023-01-22,06:15,22,3,1,40,7.953329717267406e-07
2023-01-22,23:00,22,3,2,36,7.953329717267406e-07
2023-01-07,16:30,22,3,1,47,7.953329717267406e-07
2023-01-14,03:00,22,3,1,30,7.953329717267406e-07
2023-01-10,12:15,22,3,1,58,7.953329717267406e-07
2023-01-23,04:15,22,3,1,48,7.953329717267406e-07
2023-01-07,13:00,22,3,2,35,7.953329717267406e-07
2023-01-13,19:30,22,3,2,44,7.953329717267406e-07
2023-01-06,15:15,22,3,2,51,7.953329717267406e-07
2023-01-08,23:15,22,3,2,56,7.953329717267406e-07
2023-01-05,03:30,22,3,2,25,7.953329717267406e-07
2023-01-21,04:00,22,4,2,61,7.953329717267406e-07
2023-01-23,11:15,22,4,1,25,7.953329717267406e-07
2023-01-05,21:30,22,4,1,21,7.953329717267406e-07
2023-01-23,05:00,22,4,1,39,7.953329717267406e-07
2023-01-04,09:30,22,4,2,63,7.953329717267406e-07
2023-01-12,12:15,22,4,1,26,7.953329717267406e-07
2023-01-11,13:45,22,4,1,57,7.953329717267406e-07
2023-01-15,03:15,22,4,1,59,7.953329717267406e-07
2023-01-24,17:30,22,4,1,37,7.953329717267406e-07
2023-01-05,02:00,22,4,2,19,7.953329717267406e-07
2023-01-19,22:45,22,4,1,51,7.953329717267406e-07
2023-01-17,05:00,22,4,2,66,7.953329717267406e-07
2023-01-30,05:15,22,4,2,65,7.953329717267406e-07
2023-01-28,02:00,22,4,1,35,7.953329717267406e-07
2023-01-18,11:15,22,4,1,41,7.953329717267406e-07
2023-01-13,16:00,22,4,2,28,7.953329717267406e-07
2023-01-31,16:45,22,4,2,52,7.953329717267406e-07
2023-01-22,09:45,22,4,2,52,7.953329717267406e-07
2023-01-03,05:00,22,4,1,69,7.953329717267406e-07
2023-01-25,07:00,22,4,1,51,7.953329717267406e-07
2023-01-01,03:15,22,4,1,55,7.953329717267406e-07
2023-01-16,21:30,22,4,1,59,7.953329717267406e-07
2023-01-12,09:00,22,4,2,55,7.953329717267406e-07
2023-01-12,14:00,22,4,1,64,7.953329717267406e-07
2023-01-21,16:30,22,4,1,45,7.953329717267406e-07
2023-01-18,09:15,22,4,1,41,7.953329717267406e-07
2023-01-28,18:00,22,4,2,43,7.953329717267406e-07
2023-01-08,19:00,22,4,2,60,7.953329717267406e-07
2023-01-25,10:45,22,4,1,17,7.953329717267406e-07
2023-01-05,07:15,22,4,1,26,7.953329717267406e-07
2023-01-30,23:30,22,4,2,70,7.953329717267406e-07
2023-01-12,00:30,22,4,1,29,7.953329717267406e-07
2023-01-20,23:15,22,4,2,41,7.953329717267406e-07
2023-01-22,17:00,22,4,2,67,7.953329717267406e-07
2023-01-06,18:45,22,4,1,30,7.953329717267406e-07
2023-01-24,06:45,22,4,2,59,7.953329717267406e-07
2023-01-22,16:45,22,4,1,59,7.953329717267406e-07
2023-01-16,22:45,22,4,2,51,7.953329717267406e-07
2023-01-21,17:30,22,4,2,55,7.953329717267406e-07
2023-01-13,22:30,22,4,1,49,7.953329717267406e-07
2023-01-03,23:00,22,4,2,57,7.953329717267406e-07
2023-01-18,01:15,22,4,1,40,7.953329717267406e-07
2023-01-24,04:30,22,4,1,50,7.953329717267406e-07
2023-01-28,02:15,22,4,2,50,7.953329717267406e-07
2023-01-06,11:00,22,4,2,48,7.953329717267406e-07
2023-01-11,07:45,22,5,1,61,7.953329717267406e-07
2023-01-24,03:15,22,5,1,32,7.953329717267406e-07
2023-01-27,09:45,22,5,1,64,7.953329717267406e-07
2023-01-26,05:30,22,5,2,32,7.953329717267406e-07
2023-01-25,20:45,22,5,2,31,7.953329717267406e-07
2023-01-26,21:00,22,5,1,48,7.953329717267406e-07
2023-01-31,23:15,22,5,2,20,7.953329717267406e-07
2023-01-13,12:15,22,5,2,16,7.953329717267406e-07
2023-01-26,16:15,22,5,2,38,7.953329717267406e-07
2023-01-10,04:45,22,5,1,33,7.953329717267406e-07
2023-01-26,07:30,22,5,1,68,7.953329717267406e-07
2023-01-08,13:00,22,5,1,28,7.953329717267406e-07
2023-01-21,21:00,22,5,1,58,7.953329717267406e-07
2023-01-07,14:15,22,5,1,61,7.953329717267406e-07
2023-01-11,21:00,22,5,2,52,7.953329717267406e-07
2023-01-04,03:45,22,5,1,44,7.953329717267406e-07
2023-01-24,06:30,22,5,1,67,7.953329717267406e-07
2023-01-29,17:30,22,5,2,16,7.953329717267406e-07
2023-01-19,08:30,22,5,2,69,7.953329717267406e-07
2023-01-15,17:45,22,5,1,17,7.953329717267406e-07
2023-01-07,12:45,22,6,2,25,7.953329717267406e-07
2023-01-12,00:30,22,6,1,28,7.953329717267406e-07
2023-01-23,16:00,22,6,1,44,7.953329717267406e-07
2023-01-02,20:30,22,6,2,25,7.953329717267406e-07
2023-01-27,05:00,22,6,2,27,7.953329717267406e-07
2023-01-09,09:00,22,6,2,63,7.953329717267406e-07
2023-01-06,21:45,22,6,1,43,7.953329717267406e-07
2023-01-02,09:00,22,6,2,51,7.953329717267406e-07
2023-01-08,22:00,22,6,1,31,7.953329717267406e-07
2023-01-22,00:30,22,6,1,51,7.953329717267406e-07
2023-01-11,10:00,22,6,2,38,7.953329717267406e-07
2023-01-15,14:15,22,6,1,67,7.953329717267406e-07
2023-01-20,23:45,22,8,2,46,7.953329717267406e-07
2023-01-13,11:15,22,8,2,61,7.953329717267406e-07
2023-01-17,09:30,22,8,2,33,7.953329717267406e-07
2023-01-23,19:30,22,8,2,51,7.953329717267406e-07
2023-01-26,06:00,22,8,1,23,7.953329717267406e-07
2023-01-30,08:45,22,8,1,44,7.953329717267406e-07
2023-01-09,12:15,22,8,2,47,7.953329717267406e-07
2023-01-14,14:45,22,8,2,54,7.953329717267406e-07
2023-01-24,00:00,22,8,1,38,7.953329717267406e-07
2023-01-11,09:30,22,8,2,25,7.953329717267406e-07
2023-01-19,07:45,22,10,1,59,7.953329717267406e-07
2023-01-18,16:45,22,10,1,38,7.953329717267406e-07
2023-01-18,06:45,22,10,1,37,7.953329717267406e-07
2023-01-14,07:30,22,10,2,15,7.953329717267406e-07
2023-01-10,01:45,22,10,2,43,7.953329717267406e-07
2023-01-26,15:30,22,10,1,50,7.953329717267406e-07
2023-01-14,02:45,22,10,1,43,7.953329717267406e-07
2023-01-31,08:00,22,10,1,27,7.953329717267406e-07
2023-01-27,18:15,22,10,1,63,7.953329717267406e-07
2023-01-08,16:30,22,10,2,58,7.953329717267406e-07
2023-01-03,06:00,22,10,1,30,7.953329717267406e-07
2023-01-18,09:30,22,10,2,52,7.953329717267406e-07
2023-01-13,20:15,22,10,2,54,7.953329717267406e-07
2023-01-20,00:45,22,10,2,27,7.953329717267406e-07
2023-01-19,09:00,22,10,2,26,7.953329717267406e-07
2023-01-13,11:30,22,10,1,64,7.953329717267406e-07
2023-01-22,08:45,22,10,2,64,7.953329717267406e-07
2023-01-27,12:15,22,10,2,27,7.953329717267406e-07
2023-01-21,20:15,22,10,2,70,7.953329717267406e-07
2023-01-09,07:30,22,10,1,18,7.953329717267406e-07
2023-01-01,04:15,22,10,2,22,7.953329717267406e-07
2023-01-14,11:15,22,10,2,25,7.953329717267406e-07
2023-01-21,13:30,22,10,1,15,7.953329717267406e-07
2023-01-01,16:45,22,10,2,50,7.953329717267406e-07
2023-01-09,13:00,22,10,1,44,7.953329717267406e-07
2023-01-21,08:45,22,10,2,37,7.953329717267406e-07
2023-01-04,11:30,22,10,2,64,7.953329717267406e-07
2023-01-18,04:15,22,10,2,59,7.953329717267406e-07
2023-01-15,22:00,22,10,2,56,7.953329717267406e-07
2023-01-12,05:45,22,10,1,42,7.953329717267406e-07
2023-01-24,07:45,22,10,2,26,7.953329717267406e-07
2023-01-17,11:45,22,10,1,17,7.953329717267406e-07
2023-01-17,09:45,22,10,2,68,7.953329717267406e-07
2023-01-13,21:00,22,10,1,31,7.953329717267406e-07
2023-01-14,14:45,22,10,2,43,7.953329717267406e-07
2023-01-02,17:30,22,10,2,46,7.953329717267406e-07
2023-01-25,06:00,22,10,2,30,7.953329717267406e-07
2023-01-16,14:45,22,10,2,37,7.953329717267406e-07
2023-01-07,00:15,22,11,1,29,7.953329717267406e-07
2023-01-01,02:45,22,11,2,27,7.953329717267406e-07
2023-01-09,13:15,22,11,1,15,7.953329717267406e-07
2023-01-01,18:00,22,11,2,29,7.953329717267406e-07
